-67,-64,-68,-72,-56,-63,-64,-68
-64,-65,-66,-74,-57,-61,-63,-74
-58,-59,-67,-69,-63,-65,-70,-73
-57,-57,-67,-71,-70,-67,-69,-74
-59,-56,-66,-70,-67,-61,-66,-74
-56,-61,-65,-68,-68,-67,-70,-73
-53,-59,-68,-72,-67,-63,-69,-73
-59,-62,-64,-70,-67,-64,-66,-73
-58,-59,-65,-71,-63,-69,-67,-76
-59,-61,-68,-70,-65,-63,-70,-70
-60,-60,-69,-69,-61,-65,-72,-70
-60,-61,-67,-68,-64,-64,-65,-73
-57,-61,-68,-72,-61,-63,-67,-73
-61,-63,-70,-70,-58,-66,-70,-72
-66,-58,-66,-76,-58,-61,-67,-70
-61,-62,-71,-69,-58,-60,-68,-70
-61,-64,-66,-73,-62,-58,-70,-69
-65,-67,-68,-74,-58,-60,-66,-72
-64,-65,-68,-73,-58,-59,-68,-73
-63,-67,-67,-66,-58,-62,-69,-68
-67,-65,-71,-75,-55,-58,-67,-71
-62,-65,-73,-74,-57,-57,-69,-73
-66,-69,-71,-71,-56,-59,-68,-68
-57,-58,-68,-68,-65,-68,-69,-73
-58,-57,-70,-72,-65,-66,-70,-73
-55,-61,-66,-72,-67,-62,-71,-76
-59,-61,-66,-74,-65,-64,-68,-72
-59,-56,-66,-73,-64,-64,-66,-73
-60,-54,-67,-69,-63,-63,-70,-72
-57,-60,-68,-70,-66,-62,-70,-72
-61,-59,-69,-73,-62,-63,-67,-70
-59,-63,-69,-69,-62,-64,-68,-70
-64,-60,-69,-73,-63,-66,-66,-68
-61,-62,-69,-71,-58,-57,-65,-68
-60,-60,-64,-67,-62,-60,-63,-70
-62,-63,-64,-70,-61,-62,-68,-70
-62,-65,-68,-73,-58,-58,-67,-71
-64,-61,-67,-73,-62,-53,-69,-71
-64,-66,-67,-72,-59,-59,-71,-75
-64,-65,-71,-69,-62,-56,-67,-70
-67,-65,-69,-76,-57,-60,-64,-70
-65,-70,-69,-74,-58,-60,-64,-70
-64,-67,-69,-71,-56,-58,-64,-70
-68,-67,-70,-73,-58,-61,-71,-71
-58,-52,-65,-70,-63,-67,-68,-71
-54,-57,-65,-72,-60,-66,-72,-71
-61,-58,-68,-72,-66,-70,-69,-71
-61,-57,-69,-73,-65,-65,-70,-72
-61,-57,-68,-72,-66,-65,-71,-70
-55,-58,-67,-73,-66,-65,-65,-73
-59,-58,-65,-68,-61,-63,-67,-71
-60,-56,-65,-70,-64,-67,-66,-72
-60,-65,-64,-73,-61,-64,-70,-72
-66,-61,-63,-69,-63,-66,-68,-70
-64,-54,-66,-74,-64,-61,-67,-68
-61,-66,-70,-72,-59,-61,-68,-72
-60,-61,-69,-70,-59,-61,-65,-67
-66,-64,-71,-71,-61,-60,-66,-70
-61,-64,-70,-71,-60,-56,-65,-73
-66,-66,-64,-69,-62,-58,-65,-72
-64,-63,-67,-71,-56,-60,-67,-69
-63,-67,-68,-73,-57,-57,-62,-75
-68,-66,-72,-74,-59,-57,-66,-75
-66,-68,-69,-72,-62,-53,-70,-72
-63,-63,-70,-72,-58,-57,-71,-71
-58,-58,-67,-66,-67,-65,-69,-71
-58,-56,-66,-72,-69,-70,-69,-71
-58,-54,-68,-70,-64,-67,-70,-67
-55,-53,-67,-70,-67,-64,-66,-73
-58,-52,-63,-70,-67,-65,-68,-74
-63,-52,-68,-68,-63,-63,-71,-68
-58,-56,-68,-71,-62,-64,-66,-68
-60,-55,-63,-74,-67,-64,-64,-69
-64,-57,-67,-70,-66,-65,-67,-71
-59,-60,-66,-71,-62,-61,-67,-67
-61,-57,-67,-65,-60,-60,-66,-71
-61,-60,-65,-69,-58,-59,-67,-69
-60,-63,-66,-70,-63,-59,-66,-71
-65,-61,-66,-72,-58,-61,-66,-72
-63,-67,-70,-75,-62,-58,-65,-68
-64,-63,-70,-72,-61,-56,-69,-67
-63,-60,-70,-69,-59,-55,-66,-72
-64,-66,-69,-74,-59,-54,-65,-73
-67,-66,-70,-74,-59,-57,-72,-70
-68,-65,-71,-71,-61,-58,-69,-70
-65,-70,-67,-71,-59,-56,-67,-71
-61,-52,-65,-71,-65,-67,-69,-69
-60,-51,-64,-75,-66,-68,-67,-72
-61,-53,-68,-71,-64,-63,-68,-71
-61,-52,-64,-70,-64,-67,-68,-70
-61,-56,-66,-71,-65,-62,-67,-72
-57,-58,-64,-67,-67,-66,-67,-71
-60,-58,-63,-71,-65,-64,-67,-69
-63,-63,-65,-70,-61,-64,-65,-69
-62,-59,-67,-71,-62,-58,-62,-68
-63,-59,-68,-69,-64,-59,-67,-68
-60,-60,-68,-67,-62,-61,-68,-71
-63,-59,-68,-68,-58,-61,-64,-71
-65,-62,-69,-66,-67,-63,-68,-74
-63,-61,-71,-71,-62,-59,-62,-69
-62,-64,-65,-70,-59,-59,-65,-72
-62,-64,-65,-69,-60,-60,-67,-70
-63,-64,-70,-76,-57,-54,-61,-69
-67,-63,-71,-71,-60,-53,-68,-71
-67,-65,-71,-71,-59,-53,-68,-75
-64,-65,-68,-71,-60,-52,-69,-71
-64,-67,-71,-68,-61,-58,-67,-69
-59,-51,-65,-70,-69,-64,-70,-71
-59,-53,-66,-70,-67,-64,-65,-72
-59,-53,-64,-72,-66,-67,-66,-68
-57,-53,-64,-71,-63,-62,-65,-72
-57,-52,-64,-70,-64,-61,-67,-70
-58,-51,-63,-67,-66,-63,-67,-66
-60,-55,-64,-70,-63,-64,-70,-68
-66,-53,-62,-69,-63,-60,-66,-68
-61,-55,-62,-71,-62,-61,-64,-67
-60,-59,-69,-72,-61,-60,-68,-70
-61,-59,-66,-67,-67,-59,-68,-66
-61,-60,-67,-69,-64,-57,-67,-72
-66,-63,-67,-68,-61,-60,-66,-71
-66,-68,-67,-71,-61,-58,-67,-70
-62,-60,-66,-75,-59,-58,-65,-70
-65,-64,-65,-73,-58,-58,-68,-67
-64,-62,-68,-72,-62,-54,-65,-72
-65,-67,-68,-68,-61,-56,-64,-72
-69,-66,-67,-72,-59,-50,-67,-70
-64,-64,-68,-71,-60,-52,-63,-71
-65,-69,-72,-71,-61,-50,-65,-65
-63,-51,-65,-72,-68,-69,-67,-71
-62,-50,-67,-72,-66,-67,-69,-71
-65,-52,-62,-68,-65,-63,-67,-71
-63,-50,-69,-68,-65,-63,-70,-70
-61,-51,-63,-69,-69,-65,-63,-69
-63,-55,-66,-70,-65,-63,-67,-72
-59,-54,-68,-71,-64,-59,-67,-70
-65,-51,-63,-71,-67,-62,-66,-70
-62,-57,-64,-66,-66,-63,-67,-74
-61,-59,-66,-70,-64,-62,-66,-73
-61,-62,-67,-70,-67,-62,-66,-69
-63,-60,-68,-70,-63,-58,-64,-70
-64,-60,-69,-70,-65,-57,-64,-69
-69,-59,-69,-71,-63,-56,-67,-69
-63,-61,-68,-69,-62,-54,-64,-70
-64,-67,-66,-71,-64,-51,-67,-66
-67,-60,-67,-69,-60,-55,-66,-65
-65,-66,-65,-70,-62,-55,-66,-72
-64,-66,-67,-71,-56,-56,-64,-71
-66,-67,-67,-70,-63,-54,-62,-70
-66,-70,-69,-73,-60,-53,-66,-68
-65,-51,-61,-71,-69,-67,-67,-71
-60,-47,-64,-72,-66,-61,-67,-69
-56,-48,-66,-67,-63,-66,-66,-72
-61,-51,-62,-68,-65,-65,-67,-69
-63,-53,-66,-68,-68,-64,-68,-69
-63,-51,-66,-69,-64,-66,-65,-68
-63,-53,-65,-67,-69,-63,-66,-70
-64,-59,-69,-70,-65,-61,-67,-68
-66,-55,-66,-70,-65,-62,-64,-68
-65,-57,-62,-68,-66,-58,-65,-70
-66,-57,-65,-71,-66,-60,-62,-73
-63,-60,-61,-68,-61,-65,-67,-73
-63,-62,-66,-70,-60,-57,-66,-69
-63,-66,-66,-70,-65,-57,-68,-68
-63,-62,-66,-70,-64,-58,-63,-72
-67,-64,-66,-71,-63,-55,-66,-72
-66,-67,-65,-70,-64,-55,-62,-73
-64,-64,-64,-69,-64,-54,-64,-67
-66,-62,-68,-71,-64,-51,-63,-69
-71,-65,-66,-71,-59,-53,-65,-71
-66,-64,-65,-66,-61,-54,-67,-70
-65,-50,-64,-68,-68,-66,-69,-73
-62,-48,-62,-71,-68,-68,-69,-68
-62,-51,-66,-68,-64,-66,-68,-69
-69,-53,-65,-72,-65,-65,-67,-68
-62,-52,-62,-69,-65,-61,-65,-69
-59,-55,-64,-69,-67,-66,-67,-67
-62,-52,-62,-71,-67,-65,-68,-66
-61,-57,-65,-67,-63,-63,-66,-68
-63,-56,-61,-68,-63,-61,-65,-65
-65,-57,-65,-71,-66,-60,-66,-72
-63,-57,-64,-68,-64,-64,-64,-70
-69,-60,-64,-66,-64,-62,-66,-68
-64,-63,-66,-69,-66,-57,-60,-67
-64,-62,-66,-71,-65,-55,-64,-67
-66,-65,-64,-67,-63,-58,-67,-66
-65,-64,-65,-69,-65,-54,-66,-68
-66,-65,-63,-73,-64,-52,-63,-67
-68,-64,-66,-70,-66,-55,-65,-66
-67,-63,-69,-72,-63,-54,-66,-70
-70,-64,-67,-71,-63,-50,-66,-71
-67,-67,-68,-68,-61,-52,-62,-69
-60,-51,-64,-68,-67,-64,-68,-72
-63,-51,-65,-65,-66,-63,-68,-71
-60,-52,-63,-67,-67,-65,-68,-72
-63,-48,-64,-65,-67,-65,-70,-69
-63,-53,-62,-64,-70,-64,-67,-72
-64,-54,-63,-70,-66,-65,-66,-72
-62,-58,-65,-70,-65,-63,-65,-65
-62,-58,-62,-69,-61,-60,-65,-71
-61,-60,-64,-67,-66,-63,-65,-69
-65,-60,-65,-74,-68,-57,-65,-69
-66,-59,-66,-70,-67,-64,-64,-70
-65,-62,-64,-70,-64,-62,-63,-69
-66,-60,-65,-69,-62,-61,-63,-69
-67,-61,-65,-69,-64,-60,-61,-69
-67,-62,-64,-70,-63,-54,-64,-70
-69,-65,-63,-69,-65,-57,-63,-71
-67,-63,-66,-68,-60,-54,-64,-69
-68,-62,-68,-68,-64,-53,-60,-70
-67,-67,-66,-74,-64,-53,-65,-69
-71,-63,-67,-70,-62,-54,-63,-65
-72,-66,-65,-69,-64,-54,-64,-66
-65,-54,-62,-65,-70,-67,-67,-70
-63,-51,-62,-72,-70,-66,-69,-69
-65,-53,-61,-67,-69,-64,-65,-71
-65,-53,-62,-66,-67,-67,-67,-71
-64,-54,-61,-69,-67,-65,-64,-70
-64,-53,-65,-70,-65,-64,-67,-66
-67,-55,-64,-69,-63,-63,-68,-69
-63,-59,-63,-71,-63,-61,-64,-68
-62,-57,-62,-68,-67,-57,-66,-67
-64,-59,-64,-66,-62,-63,-63,-66
-63,-64,-64,-66,-65,-62,-64,-66
-67,-62,-64,-70,-64,-59,-61,-68
-63,-61,-63,-70,-64,-57,-64,-66
-69,-64,-63,-64,-64,-58,-64,-68
-69,-64,-65,-69,-65,-57,-63,-68
-65,-61,-67,-70,-63,-58,-68,-70
-65,-66,-65,-73,-62,-53,-65,-68
-66,-63,-66,-70,-63,-56,-60,-66
-65,-67,-67,-65,-64,-52,-62,-69
-69,-63,-67,-70,-60,-53,-62,-69
-68,-63,-67,-72,-60,-57,-61,-67
-68,-51,-60,-62,-68,-67,-67,-67
-66,-51,-61,-68,-68,-66,-65,-70
-65,-52,-62,-67,-68,-66,-68,-69
-67,-57,-62,-65,-66,-68,-63,-68
-65,-50,-65,-70,-70,-66,-67,-71
-64,-52,-61,-66,-68,-64,-61,-67
-63,-56,-60,-65,-65,-60,-64,-70
-64,-58,-60,-68,-68,-62,-66,-69
-65,-58,-62,-66,-68,-62,-64,-66
-64,-58,-64,-65,-63,-60,-65,-72
-66,-60,-60,-67,-70,-62,-63,-67
-65,-62,-70,-66,-64,-62,-60,-69
-67,-62,-62,-68,-64,-58,-64,-65
-66,-62,-66,-67,-65,-58,-62,-68
-66,-62,-65,-68,-67,-58,-62,-68
-67,-65,-65,-70,-63,-56,-61,-63
-68,-66,-67,-69,-66,-57,-63,-67
-69,-67,-70,-70,-63,-58,-63,-68
-67,-65,-69,-72,-62,-51,-64,-68
-67,-66,-68,-68,-70,-54,-57,-66
-67,-68,-69,-68,-65,-58,-62,-70
-63,-55,-63,-65,-66,-66,-68,-72
-66,-53,-59,-68,-67,-66,-69,-69
-61,-54,-64,-73,-69,-66,-67,-70
-63,-53,-62,-67,-68,-61,-67,-68
-66,-55,-60,-69,-67,-67,-65,-65
-64,-52,-62,-69,-67,-66,-67,-68
-66,-56,-62,-67,-69,-61,-63,-70
-64,-57,-62,-66,-66,-64,-64,-66
-65,-58,-59,-69,-65,-62,-63,-74
-65,-60,-62,-66,-69,-61,-65,-71
-65,-62,-62,-69,-66,-61,-64,-69
-67,-60,-59,-70,-65,-65,-64,-68
-66,-59,-61,-69,-66,-58,-64,-71
-67,-63,-65,-66,-65,-57,-59,-72
-67,-63,-61,-65,-65,-59,-64,-70
-69,-62,-65,-69,-67,-58,-59,-65
-66,-64,-67,-67,-64,-56,-63,-68
-67,-63,-66,-71,-62,-56,-60,-66
-66,-64,-66,-69,-65,-57,-65,-70
-68,-66,-68,-70,-61,-55,-59,-68
-69,-66,-64,-70,-66,-58,-62,-66
-68,-56,-58,-68,-66,-62,-65,-73
-68,-55,-59,-68,-70,-66,-65,-72
-64,-57,-58,-69,-70,-67,-68,-67
-64,-55,-59,-65,-67,-66,-64,-66
-65,-52,-58,-68,-66,-69,-63,-66
-65,-58,-61,-65,-67,-64,-63,-67
-65,-59,-63,-67,-69,-65,-67,-69
-64,-62,-62,-69,-67,-60,-62,-66
-68,-59,-64,-65,-67,-62,-63,-68
-67,-62,-61,-66,-66,-63,-65,-70
-67,-61,-60,-68,-65,-62,-62,-70
-71,-59,-63,-68,-69,-59,-62,-67
-69,-67,-63,-67,-66,-60,-63,-69
-67,-63,-64,-68,-66,-61,-61,-67
-66,-63,-63,-72,-65,-60,-62,-66
-65,-65,-67,-67,-67,-56,-62,-67
-68,-66,-64,-66,-67,-61,-59,-66
-69,-65,-69,-70,-64,-56,-64,-65
-70,-67,-66,-68,-64,-57,-59,-68
-71,-64,-64,-64,-67,-58,-60,-66
-73,-66,-68,-69,-65,-61,-62,-67
-65,-59,-59,-70,-69,-66,-65,-70
-65,-60,-57,-65,-68,-67,-67,-69
-61,-57,-58,-63,-68,-66,-64,-68
-66,-58,-60,-64,-66,-62,-67,-71
-68,-56,-62,-71,-70,-63,-67,-69
-68,-60,-60,-66,-69,-62,-68,-70
-63,-55,-57,-69,-67,-63,-60,-68
-63,-59,-64,-62,-69,-64,-64,-68
-64,-55,-65,-65,-68,-64,-64,-69
-64,-61,-59,-65,-66,-62,-65,-67
-65,-66,-63,-67,-70,-59,-60,-67
-70,-59,-61,-65,-69,-62,-63,-69
-68,-64,-59,-67,-67,-61,-60,-69
-65,-61,-62,-69,-67,-60,-59,-67
-68,-67,-65,-67,-70,-60,-59,-63
-69,-62,-66,-67,-69,-56,-60,-69
-65,-63,-66,-69,-64,-59,-60,-66
-67,-63,-64,-72,-69,-59,-61,-67
-70,-68,-62,-70,-71,-62,-57,-64
-67,-66,-66,-70,-64,-63,-58,-66
-67,-68,-66,-70,-64,-57,-60,-67
-66,-59,-57,-67,-69,-68,-69,-67
-68,-58,-60,-67,-70,-66,-66,-72
-66,-58,-58,-68,-63,-61,-66,-71
-71,-56,-58,-60,-70,-66,-64,-71
-66,-62,-59,-66,-65,-66,-66,-69
-66,-60,-57,-65,-70,-64,-62,-69
-70,-59,-57,-66,-69,-62,-66,-71
-67,-60,-60,-62,-69,-66,-65,-68
-68,-62,-59,-66,-67,-62,-64,-67
-65,-56,-59,-65,-69,-63,-62,-66
-67,-63,-63,-69,-66,-64,-60,-67
-64,-60,-65,-66,-67,-59,-61,-68
-68,-62,-63,-68,-65,-64,-64,-66
-66,-64,-64,-69,-67,-62,-61,-72
-68,-63,-60,-69,-70,-58,-63,-65
-67,-64,-63,-67,-66,-60,-61,-62
-69,-63,-64,-68,-66,-61,-59,-66
-66,-64,-68,-70,-66,-59,-59,-67
-70,-66,-69,-69,-64,-56,-59,-66
-70,-66,-70,-71,-68,-57,-61,-67
-68,-67,-63,-69,-66,-59,-58,-67
-65,-55,-52,-67,-67,-66,-67,-66
-67,-58,-57,-67,-72,-67,-65,-69
-69,-60,-60,-65,-64,-70,-66,-69
-68,-63,-57,-68,-72,-65,-68,-67
-67,-62,-56,-68,-69,-63,-64,-70
-67,-59,-59,-66,-71,-66,-60,-69
-67,-61,-57,-64,-68,-68,-64,-69
-66,-60,-55,-67,-67,-62,-64,-69
-66,-62,-59,-69,-68,-63,-62,-70
-67,-65,-57,-64,-66,-62,-65,-67
-69,-60,-68,-66,-67,-60,-66,-69
-66,-59,-63,-67,-67,-65,-60,-65
-70,-62,-56,-69,-66,-62,-59,-69
-68,-64,-67,-65,-67,-68,-60,-67
-70,-64,-62,-68,-67,-57,-61,-66
-67,-62,-63,-68,-66,-61,-59,-63
-72,-63,-67,-65,-64,-58,-59,-69
-64,-66,-64,-69,-68,-58,-58,-68
-71,-66,-66,-67,-67,-60,-57,-68
-69,-67,-68,-68,-67,-58,-56,-65
-72,-65,-62,-66,-67,-60,-60,-65
-63,-67,-59,-62,-67,-64,-65,-71
-68,-60,-57,-64,-66,-65,-69,-67
-68,-61,-58,-69,-71,-70,-68,-65
-67,-59,-58,-66,-69,-66,-65,-71
-69,-56,-55,-68,-69,-65,-65,-66
-66,-57,-58,-62,-67,-61,-64,-65
-67,-62,-57,-70,-67,-66,-63,-69
-66,-64,-56,-65,-71,-67,-61,-63
-65,-63,-58,-62,-69,-66,-61,-66
-66,-63,-62,-68,-65,-64,-62,-67
-63,-63,-57,-69,-69,-66,-60,-64
-69,-63,-61,-69,-68,-58,-61,-67
-68,-62,-62,-66,-67,-64,-60,-67
-67,-64,-62,-68,-68,-59,-61,-69
-70,-65,-61,-67,-69,-65,-58,-68
-67,-65,-62,-66,-66,-65,-61,-67
-70,-65,-63,-66,-67,-59,-57,-65
-68,-66,-63,-64,-68,-59,-55,-67
-67,-67,-65,-63,-69,-60,-55,-69
-69,-71,-65,-69,-68,-64,-59,-62
-65,-65,-63,-67,-61,-62,-56,-64
-68,-63,-55,-68,-72,-65,-67,-65
-67,-61,-55,-65,-70,-62,-65,-65
-68,-61,-54,-66,-68,-66,-63,-68
-68,-59,-55,-62,-70,-64,-63,-70
-67,-58,-53,-61,-70,-65,-66,-67
-67,-60,-56,-66,-69,-68,-64,-68
-67,-61,-54,-64,-70,-64,-62,-70
-67,-61,-55,-66,-72,-63,-62,-67
-69,-58,-58,-67,-69,-65,-64,-66
-64,-62,-61,-69,-65,-64,-63,-67
-67,-61,-60,-66,-68,-66,-58,-65
-67,-66,-63,-67,-71,-65,-64,-68
-68,-63,-59,-65,-68,-61,-60,-68
-66,-64,-62,-69,-68,-58,-61,-67
-67,-64,-64,-68,-68,-65,-58,-64
-69,-64,-64,-68,-69,-64,-58,-63
-66,-68,-65,-69,-65,-61,-56,-65
-68,-63,-63,-68,-67,-63,-55,-66
-65,-65,-66,-69,-67,-62,-56,-67
-70,-70,-64,-69,-69,-60,-50,-63
-73,-67,-64,-68,-71,-59,-55,-65
-66,-63,-57,-67,-71,-69,-68,-70
-65,-61,-52,-63,-70,-65,-62,-67
-67,-58,-53,-66,-67,-69,-69,-67
-70,-60,-51,-66,-68,-66,-62,-61
-69,-60,-56,-64,-70,-58,-68,-66
-66,-63,-55,-61,-64,-66,-63,-65
-67,-62,-56,-65,-64,-65,-60,-68
-68,-62,-57,-64,-69,-64,-65,-65
-70,-62,-59,-61,-72,-65,-61,-63
-64,-63,-57,-67,-69,-65,-61,-66
-71,-64,-60,-66,-68,-61,-59,-64
-69,-64,-60,-67,-67,-65,-60,-65
-65,-64,-63,-68,-68,-66,-59,-67
-69,-63,-65,-67,-65,-61,-58,-62
-68,-65,-62,-67,-68,-67,-56,-64
-68,-65,-63,-68,-68,-65,-55,-67
-65,-60,-64,-67,-70,-65,-56,-63
-70,-64,-64,-71,-69,-61,-57,-62
-70,-66,-62,-67,-69,-64,-53,-64
-70,-71,-67,-68,-67,-66,-56,-67
-68,-67,-68,-71,-70,-63,-56,-65
-70,-62,-51,-64,-74,-65,-68,-68
-66,-63,-53,-62,-70,-65,-66,-72
-64,-59,-50,-62,-73,-69,-66,-68
-67,-62,-52,-65,-70,-70,-66,-68
-70,-61,-54,-64,-67,-65,-67,-69
-69,-61,-55,-64,-71,-65,-61,-70
-68,-67,-56,-65,-71,-65,-62,-63
-67,-64,-55,-63,-72,-63,-64,-64
-69,-64,-57,-63,-64,-66,-62,-64
-67,-63,-59,-68,-73,-62,-62,-64
-68,-68,-58,-67,-66,-61,-63,-65
-71,-65,-58,-64,-69,-67,-64,-64
-71,-64,-65,-65,-66,-60,-57,-64
-62,-65,-59,-65,-69,-61,-58,-63
-70,-65,-62,-63,-69,-64,-55,-66
-70,-66,-65,-64,-71,-62,-56,-64
-68,-64,-64,-65,-68,-59,-57,-65
-67,-66,-63,-68,-67,-59,-55,-63
-71,-69,-65,-67,-66,-57,-51,-63
-71,-69,-68,-65,-70,-62,-55,-63
-70,-67,-68,-66,-68,-64,-56,-63
-70,-63,-51,-63,-73,-68,-67,-69
-69,-63,-46,-63,-66,-65,-66,-63
-69,-65,-48,-62,-70,-66,-65,-67
-66,-64,-53,-66,-72,-67,-68,-70
-68,-65,-47,-63,-69,-69,-61,-69
-71,-64,-56,-65,-71,-68,-61,-68
-64,-62,-56,-62,-70,-65,-62,-62
-68,-65,-54,-66,-69,-65,-62,-64
-67,-65,-54,-62,-71,-67,-63,-67
-68,-67,-56,-65,-72,-68,-62,-66
-70,-63,-57,-66,-74,-64,-61,-65
-70,-65,-60,-65,-70,-65,-58,-62
-70,-68,-62,-64,-69,-63,-60,-62
-72,-66,-60,-64,-65,-64,-59,-65
-70,-65,-65,-68,-69,-62,-58,-64
-70,-69,-65,-65,-64,-62,-57,-63
-68,-68,-62,-65,-69,-63,-55,-64
-66,-64,-63,-66,-73,-61,-55,-64
-73,-65,-66,-72,-71,-61,-54,-64
-71,-65,-70,-67,-70,-62,-50,-61
-69,-68,-66,-66,-65,-63,-51,-61
-64,-63,-48,-65,-64,-66,-66,-68
-67,-63,-51,-62,-72,-67,-63,-66
-68,-64,-51,-62,-69,-66,-64,-66
-68,-59,-49,-64,-70,-69,-61,-66
-68,-65,-54,-64,-74,-62,-64,-66
-71,-64,-54,-64,-71,-63,-61,-66
-70,-63,-55,-62,-68,-68,-65,-65
-72,-66,-60,-61,-70,-66,-65,-67
-73,-66,-56,-66,-68,-65,-59,-62
-62,-66,-57,-65,-69,-64,-61,-64
-72,-67,-57,-63,-70,-66,-59,-62
-68,-64,-61,-63,-68,-64,-58,-64
-69,-66,-60,-64,-65,-65,-56,-62
-71,-65,-62,-63,-70,-64,-56,-61
-69,-64,-60,-68,-66,-67,-59,-64
-69,-66,-65,-65,-69,-61,-59,-58
-67,-65,-64,-62,-66,-64,-50,-65
-66,-66,-64,-64,-65,-64,-52,-67
-70,-69,-65,-64,-68,-64,-54,-63
-69,-65,-65,-67,-67,-66,-53,-63
-68,-67,-67,-69,-69,-60,-54,-62
-66,-69,-52,-60,-70,-69,-67,-67
-69,-61,-48,-58,-67,-68,-69,-69
-67,-67,-49,-59,-72,-65,-66,-67
-69,-63,-53,-63,-69,-66,-66,-64
-64,-62,-57,-65,-69,-66,-62,-68
-66,-67,-53,-64,-71,-69,-60,-63
-70,-63,-56,-60,-68,-68,-64,-65
-70,-64,-53,-62,-69,-68,-63,-61
-70,-67,-54,-63,-73,-67,-60,-66
-69,-67,-57,-64,-73,-68,-62,-64
-69,-65,-61,-62,-72,-65,-62,-62
-65,-60,-61,-62,-67,-62,-60,-62
-72,-69,-64,-65,-70,-65,-55,-61
-70,-66,-63,-68,-69,-66,-55,-63
-68,-68,-63,-65,-70,-65,-58,-62
-73,-65,-59,-65,-67,-61,-56,-61
-71,-67,-61,-64,-69,-68,-58,-64
-72,-67,-68,-67,-72,-63,-58,-66
-70,-65,-68,-65,-67,-64,-55,-62
-68,-65,-62,-66,-69,-65,-54,-62
-70,-72,-65,-67,-68,-65,-54,-62
-68,-64,-49,-63,-73,-70,-66,-66
-69,-65,-50,-62,-71,-67,-65,-67
-68,-65,-51,-64,-69,-67,-65,-69
-68,-65,-52,-62,-69,-65,-63,-70
-71,-62,-51,-60,-69,-67,-64,-69
-69,-66,-49,-61,-69,-64,-63,-64
-71,-66,-55,-61,-66,-66,-58,-64
-71,-68,-57,-65,-70,-66,-61,-63
-70,-63,-58,-64,-72,-67,-60,-62
-71,-66,-59,-62,-73,-67,-62,-61
-69,-67,-62,-63,-67,-62,-62,-64
-71,-62,-60,-61,-69,-63,-57,-62
-72,-64,-63,-63,-69,-64,-58,-66
-72,-66,-60,-68,-68,-65,-59,-60
-68,-64,-64,-64,-69,-62,-58,-63
-68,-66,-64,-64,-71,-66,-55,-60
-70,-65,-66,-65,-64,-66,-56,-61
-74,-70,-66,-66,-65,-62,-55,-63
-71,-69,-63,-65,-71,-62,-55,-60
-73,-66,-69,-65,-70,-68,-52,-62
-74,-65,-63,-69,-70,-64,-52,-60
-72,-66,-49,-58,-72,-67,-67,-69
-72,-64,-53,-57,-68,-71,-65,-67
-70,-64,-51,-60,-70,-69,-64,-65
-70,-64,-54,-63,-72,-67,-63,-62
-72,-63,-55,-62,-68,-68,-64,-67
-73,-63,-57,-62,-67,-66,-64,-64
-70,-65,-56,-62,-70,-66,-64,-65
-70,-67,-54,-63,-68,-69,-61,-64
-71,-64,-57,-65,-71,-70,-59,-64
-70,-71,-62,-61,-70,-69,-61,-62
-71,-66,-61,-64,-71,-62,-60,-61
-69,-66,-59,-63,-71,-65,-60,-62
-68,-66,-59,-67,-76,-65,-58,-61
-68,-67,-61,-60,-68,-69,-56,-58
-69,-65,-64,-62,-68,-62,-55,-62
-69,-67,-65,-67,-70,-65,-57,-61
-72,-68,-67,-67,-70,-63,-51,-59
-69,-66,-65,-68,-70,-63,-55,-61
-70,-70,-66,-67,-69,-64,-54,-62
-73,-69,-67,-69,-71,-65,-53,-61
-73,-68,-65,-66,-71,-63,-50,-59
-74,-67,-55,-59,-71,-71,-67,-64
-68,-63,-53,-58,-71,-70,-67,-65
-69,-65,-51,-61,-75,-70,-64,-65
-73,-69,-54,-62,-74,-68,-66,-68
-71,-62,-52,-59,-68,-67,-62,-63
-68,-65,-56,-63,-71,-66,-63,-64
-70,-63,-54,-62,-72,-68,-62,-61
-68,-69,-58,-61,-71,-67,-59,-65
-68,-67,-58,-59,-68,-71,-63,-62
-69,-63,-62,-59,-71,-65,-60,-63
-72,-71,-62,-60,-69,-69,-60,-64
-72,-64,-62,-58,-71,-64,-59,-62
-71,-71,-62,-65,-67,-65,-58,-59
-70,-69,-61,-65,-71,-71,-54,-61
-69,-69,-65,-64,-68,-69,-55,-58
-73,-66,-63,-64,-66,-65,-58,-60
-73,-70,-61,-61,-70,-68,-54,-61
-72,-69,-68,-68,-71,-64,-57,-63
-68,-63,-61,-65,-70,-69,-56,-58
-74,-70,-63,-67,-71,-68,-55,-56
-73,-69,-63,-68,-68,-66,-58,-62
-67,-68,-56,-52,-71,-69,-63,-65
-68,-65,-54,-58,-70,-68,-67,-64
-67,-64,-58,-60,-73,-70,-67,-67
-70,-65,-56,-58,-68,-67,-61,-65
-69,-64,-53,-59,-71,-68,-65,-65
-70,-66,-56,-58,-74,-72,-66,-65
-71,-67,-57,-62,-69,-65,-67,-64
-71,-65,-57,-62,-74,-67,-62,-63
-71,-66,-58,-58,-70,-70,-60,-62
-71,-68,-61,-62,-69,-63,-58,-64
-68,-67,-58,-63,-69,-68,-61,-68
-72,-68,-62,-59,-71,-68,-63,-62
-66,-69,-59,-64,-71,-66,-60,-60
-76,-66,-64,-67,-77,-66,-59,-60
